epoch,accuracy,loss,one_hot_mean_io_u,val_accuracy,val_loss,val_one_hot_mean_io_u
72,0.9468767642974854,0.1549586057662964,0.6425873637199402,0.8798878788948059,0.4741552770137787,0.39327800273895264
73,0.9491888284683228,0.1476813703775406,0.6583893895149231,0.8778207302093506,0.4669710099697113,0.3783116638660431
74,0.9501761198043823,0.14483246207237244,0.6695681810379028,0.8791554570198059,0.4662388265132904,0.39222201704978943
75,0.9530572891235352,0.13574931025505066,0.7024329304695129,0.8792356252670288,0.4971858263015747,0.39683011174201965
76,0.9531185030937195,0.1350039392709732,0.6974648237228394,0.8755695223808289,0.5068182349205017,0.3919832110404968
77,0.9520569443702698,0.13862723112106323,0.6997436285018921,0.879054069519043,0.4886097311973572,0.3912259638309479
78,0.9426000118255615,0.1695214956998825,0.6478952169418335,0.8542470932006836,0.6304530501365662,0.33620685338974
79,0.9367178678512573,0.18724176287651062,0.6101143956184387,0.8658846616744995,0.5312644839286804,0.35432007908821106
80,0.9486489295959473,0.14954163134098053,0.665826678276062,0.8728874921798706,0.49222275614738464,0.3727378845214844
81,0.9539154171943665,0.13321766257286072,0.7079094052314758,0.8825867176055908,0.44807955622673035,0.40761929750442505
82,0.9558026194572449,0.128095343708992,0.6951104998588562,0.8754431009292603,0.5263170003890991,0.3709888160228729
83,0.9559772610664368,0.126604825258255,0.7004289627075195,0.8730673789978027,0.4944377541542053,0.3916073143482208
84,0.9559372067451477,0.12691959738731384,0.721975564956665,0.8798339366912842,0.47919613122940063,0.401082843542099
85,0.9595171809196472,0.11579199880361557,0.7451863884925842,0.8806280493736267,0.48449864983558655,0.3956003785133362
86,0.9597381949424744,0.11460836231708527,0.73678058385849,0.8840062022209167,0.49209529161453247,0.3990960717201233
87,0.9616806507110596,0.10896105319261551,0.7698570489883423,0.8811966180801392,0.4998340308666229,0.3984983563423157
88,0.9615976214408875,0.10890601575374603,0.7685009837150574,0.8837092518806458,0.5105910897254944,0.39602479338645935
89,0.9614851474761963,0.10925468057394028,0.7693357467651367,0.8805097937583923,0.5241071581840515,0.393675833940506
90,0.9622640609741211,0.10735879093408585,0.7701917886734009,0.8837698101997375,0.5033684372901917,0.4043061137199402
91,0.9630659818649292,0.10447430610656738,0.774762749671936,0.8825809955596924,0.5076465010643005,0.39757031202316284
92,0.9634905457496643,0.10337522625923157,0.7722435593605042,0.8795930743217468,0.5440316200256348,0.3916013240814209
93,0.963061511516571,0.10470757633447647,0.7819603681564331,0.8802830576896667,0.5329548716545105,0.3962058126926422
94,0.96010822057724,0.11324257403612137,0.7586310505867004,0.8740192651748657,0.5479362607002258,0.3813164234161377
95,0.9600241184234619,0.11366205662488937,0.742598831653595,0.8771575093269348,0.5181713104248047,0.3858356177806854
96,0.9408147931098938,0.18451650440692902,0.6314321756362915,0.7673572301864624,1.6845707893371582,0.22815653681755066
97,0.9212393164634705,0.24262116849422455,0.5198209285736084,0.8675965666770935,0.4858860969543457,0.3770899176597595
98,0.9539462924003601,0.1330321878194809,0.7083228826522827,0.879370927810669,0.46772947907447815,0.3946761190891266
99,0.9615062475204468,0.10979403555393219,0.7639299631118774,0.8809270262718201,0.4810965657234192,0.39940527081489563
