epoch,accuracy,loss,val_accuracy,val_loss
0,0.937591552734375,0.05907443165779114,0.45090943574905396,0.2361917942762375
1,0.9368301630020142,0.05924155190587044,0.4508621096611023,0.2357010841369629
2,0.9373947381973267,0.05909603834152222,0.4509216248989105,0.23524026572704315
3,0.936206042766571,0.059313587844371796,0.45087432861328125,0.2348324954509735
4,0.9357681274414062,0.05932364985346794,0.4508224427700043,0.23447664082050323
5,0.9375335574150085,0.05911395698785782,0.4508956968784332,0.23412856459617615
6,0.9368866086006165,0.059130869805812836,0.450897216796875,0.2337963581085205
7,0.9386841058731079,0.05893127992749214,0.4508102536201477,0.23347921669483185
8,0.9391037225723267,0.05896299332380295,0.45070189237594604,0.2332431972026825
9,0.9382598996162415,0.05916135758161545,0.450662225484848,0.2330152988433838
10,0.9383743405342102,0.05901890993118286,0.4505615234375,0.2328329086303711
11,0.9392257928848267,0.058940041810274124,0.45042115449905396,0.23259851336479187
12,0.9376602172851562,0.05900381878018379,0.4503189027309418,0.23239925503730774
13,0.9369537234306335,0.05914995074272156,0.4502700865268707,0.23226085305213928
14,0.938433825969696,0.05896470695734024,0.4501937925815582,0.23210057616233826
15,0.937792956829071,0.059104084968566895,0.45015257596969604,0.23192879557609558
16,0.936663806438446,0.059102319180965424,0.450103759765625,0.23179130256175995
17,0.9387008547782898,0.05898161977529526,0.4500274658203125,0.2316325604915619
18,0.9384536743164062,0.058969300240278244,0.4499526917934418,0.23155727982521057
19,0.9380859136581421,0.0589558370411396,0.4499267637729645,0.23142477869987488
20,0.9391571283340454,0.05890868976712227,0.449819952249527,0.2313707321882248
21,0.9371444582939148,0.05915428325533867,0.44970399141311646,0.23128578066825867
22,0.9382888674736023,0.058890700340270996,0.44955140352249146,0.23123674094676971
23,0.9394027590751648,0.05883118510246277,0.44947510957717896,0.23118147253990173
24,0.9378921389579773,0.05899082496762276,0.44926148653030396,0.23108677566051483
25,0.93756103515625,0.059109680354595184,0.44911956787109375,0.23104986548423767
26,0.9386138916015625,0.05894510820508003,0.4490341246128082,0.23094244301319122
27,0.9388138055801392,0.058875102549791336,0.44896239042282104,0.2308826893568039
28,0.9388290643692017,0.05887044593691826,0.4488021731376648,0.2308180332183838
29,0.9381393194198608,0.05898783728480339,0.4486709535121918,0.2308034896850586
30,0.9393112063407898,0.05885560065507889,0.4485839903354645,0.2307097464799881
31,0.9386795163154602,0.058921944350004196,0.4484924376010895,0.23069897294044495
32,0.9393157958984375,0.058837056159973145,0.4484817385673523,0.23064346611499786
33,0.9397414922714233,0.05875735357403755,0.4484191834926605,0.23057708144187927
34,0.9396392703056335,0.05883641168475151,0.4482894837856293,0.23053805530071259
35,0.9394500851631165,0.058776773512363434,0.4482467770576477,0.23050613701343536
36,0.939678966999054,0.058740340173244476,0.4482223391532898,0.23045210540294647
37,0.9400466680526733,0.05882490798830986,0.4481857419013977,0.23045599460601807
38,0.93902587890625,0.05881621316075325,0.44809722900390625,0.23043973743915558
39,0.940594494342804,0.05875128507614136,0.447988897562027,0.23038482666015625
40,0.9393768310546875,0.05899759382009506,0.4478713870048523,0.23037779331207275
41,0.9393218755722046,0.05888853222131729,0.4478500485420227,0.2303946316242218
42,0.9393844604492188,0.05888323858380318,0.44781494140625,0.2303430289030075
43,0.9391449093818665,0.05881783366203308,0.44775694608688354,0.23029272258281708
44,0.9386199712753296,0.05895938724279404,0.447714239358902,0.23031607270240784
45,0.9393218755722046,0.05875328928232193,0.447662353515625,0.23031306266784668
46,0.9383484125137329,0.058967411518096924,0.4476333558559418,0.23034238815307617
47,0.9397338628768921,0.058818452060222626,0.4476303160190582,0.23032450675964355
48,0.9388564825057983,0.058955222368240356,0.447531133890152,0.23031096160411835
49,0.938934326171875,0.05886788293719292,0.44749146699905396,0.23033666610717773
