epoch,accuracy,loss,val_accuracy,val_loss
0,0.8527866005897522,0.39907991886138916,0.4036661684513092,2.334702730178833
1,0.8451334834098816,0.41425544023513794,0.3933647871017456,2.6884498596191406
2,0.8571455478668213,0.3915707767009735,0.3861134946346283,2.77207612991333
3,0.8347676396369934,0.43064093589782715,0.4050055742263794,2.3296003341674805
4,0.8485701084136963,0.4141833186149597,0.4097815752029419,2.635904550552368
5,0.8541632890701294,0.39976978302001953,0.4000176191329956,2.6623082160949707
6,0.8423512578010559,0.4185370206832886,0.4094221293926239,2.3229026794433594
7,0.8507961630821228,0.40873295068740845,0.4109598696231842,2.317239999771118
8,0.8500756025314331,0.4003899395465851,0.4033050537109375,2.670474052429199
9,0.8448994755744934,0.4177106022834778,0.4090949296951294,2.6397435665130615
10,0.8423936367034912,0.42238572239875793,0.4144727885723114,2.631364107131958
11,0.8642866611480713,0.3933282792568207,0.4074333906173706,2.643169403076172
12,0.8609721064567566,0.3949176073074341,0.4145253598690033,2.3174641132354736
13,0.8390113115310669,0.425395131111145,0.40472412109375,2.65482234954834
14,0.85369873046875,0.4124574065208435,0.3987070620059967,2.7518985271453857
15,0.8473188877105713,0.4137798249721527,0.4143117368221283,2.6212759017944336
16,0.8556162714958191,0.4058171510696411,0.4126180112361908,2.644195318222046
17,0.8507893681526184,0.40739092230796814,0.4159952700138092,2.65018367767334
18,0.8518574833869934,0.3978084325790405,0.4026964008808136,2.7596099376678467
19,0.8497534990310669,0.4104166030883789,0.4182417094707489,2.6518564224243164
20,0.8539326786994934,0.39938661456108093,0.4044053852558136,2.7625386714935303
21,0.8491855263710022,0.4020509719848633,0.4246554970741272,2.340130567550659
22,0.837921142578125,0.4177078604698181,0.4211612343788147,2.6459171772003174
23,0.8539988398551941,0.39917606115341187,0.4194132387638092,2.6767680644989014
24,0.861602783203125,0.3978802561759949,0.4159359335899353,2.6779236793518066
25,0.8569047451019287,0.39127424359321594,0.4161800742149353,2.679121494293213
26,0.8602345585823059,0.3942675292491913,0.42572021484375,2.6710352897644043
27,0.8432295322418213,0.4176768958568573,0.4248267412185669,2.6604716777801514
28,0.8531104326248169,0.4051641821861267,0.4189504086971283,2.6853644847869873
29,0.8509165644645691,0.40743452310562134,0.4037356972694397,2.7521872520446777
30,0.8679724931716919,0.3849033713340759,0.4246504008769989,2.685854434967041
31,0.8559790849685669,0.39999422430992126,0.4265001118183136,2.6703076362609863
32,0.8607041835784912,0.40090611577033997,0.421051025390625,2.6975345611572266
33,0.8558247685432434,0.39771944284439087,0.4058261513710022,2.7644412517547607
34,0.8480055332183838,0.40929630398750305,0.4230109453201294,2.70105242729187
35,0.8476460576057434,0.412793904542923,0.4061686098575592,2.772139072418213
36,0.8586307168006897,0.40021637082099915,0.4129248857498169,2.8106040954589844
37,0.8507571816444397,0.4028690755367279,0.4313896894454956,2.7129263877868652
38,0.8535224199295044,0.40117740631103516,0.4236823320388794,2.7208917140960693
39,0.8638373613357544,0.3894615173339844,0.4317762553691864,2.719362497329712
40,0.8468458652496338,0.4141525626182556,0.4241807758808136,2.7313156127929688
41,0.8545108437538147,0.39566993713378906,0.4256710410118103,2.73905086517334
42,0.8546922206878662,0.39355745911598206,0.4400210976600647,2.4232516288757324
43,0.851318359375,0.4090573787689209,0.4339786171913147,2.7216298580169678
44,0.8580458164215088,0.3944813013076782,0.4346432089805603,2.7269680500030518
45,0.8573319911956787,0.40175050497055054,0.4177042543888092,2.8479321002960205
46,0.8461964726448059,0.418998122215271,0.4182637631893158,2.8548383712768555
47,0.8544074296951294,0.395566463470459,0.435302734375,2.752227783203125
48,0.8534935712814331,0.39898818731307983,0.4376932680606842,2.757603168487549
49,0.8517845869064331,0.4055897891521454,0.4307776689529419,2.7743678092956543
