epoch,accuracy,loss,one_hot_mean_io_u,val_accuracy,val_loss,val_one_hot_mean_io_u
79,0.9297106862068176,0.1951959729194641,0.6717838048934937,0.7221373319625854,1.0662684440612793,0.29704549908638
80,0.9316552877426147,0.18877190351486206,0.682512640953064,0.7295157313346863,1.111513614654541,0.2980957627296448
81,0.9339088797569275,0.18245460093021393,0.6966323852539062,0.7184231877326965,1.128697395324707,0.2988833785057068
82,0.9348308444023132,0.18019257485866547,0.6922391057014465,0.7219287753105164,1.1203651428222656,0.3073556125164032
83,0.9356291890144348,0.17692463099956512,0.7050653696060181,0.7254254817962646,1.1393918991088867,0.2983759045600891
84,0.9347793459892273,0.1795373558998108,0.7000695466995239,0.733537495136261,1.088348627090454,0.2978477478027344
85,0.9348729848861694,0.17969399690628052,0.6980316638946533,0.7299880385398865,1.1304876804351807,0.3010267913341522
86,0.9366008639335632,0.17427422106266022,0.7071647644042969,0.7198671102523804,1.1770552396774292,0.3080718219280243
87,0.9327178597450256,0.18572638928890228,0.6878200769424438,0.728185772895813,1.128432035446167,0.30689188838005066
88,0.9373303055763245,0.1724158227443695,0.6879604458808899,0.7286562919616699,1.143332839012146,0.29471859335899353
89,0.9404075145721436,0.16338039934635162,0.7170107364654541,0.7255099415779114,1.188874363899231,0.2910030484199524
90,0.9404231905937195,0.16340602934360504,0.7184588313102722,0.7284528613090515,1.2102680206298828,0.30218249559402466
91,0.9417091608047485,0.15977385640144348,0.7241265177726746,0.7331753969192505,1.1749612092971802,0.30024003982543945
92,0.9423730373382568,0.1574942171573639,0.7226624488830566,0.7144542932510376,1.2354655265808105,0.2938174605369568
93,0.9430056214332581,0.15582601726055145,0.7274826169013977,0.7298600077629089,1.1994707584381104,0.29511454701423645
94,0.9427865147590637,0.1571347713470459,0.7321404814720154,0.7340355515480042,1.1653163433074951,0.30132704973220825
95,0.9448496103286743,0.15019331872463226,0.7372422218322754,0.7347407937049866,1.2131834030151367,0.2973237931728363
96,0.945918619632721,0.14709477126598358,0.7478126287460327,0.7401649355888367,1.1413626670837402,0.30090785026550293
97,0.9462838768959045,0.14609313011169434,0.7493432760238647,0.7279379963874817,1.2080553770065308,0.2983708381652832
98,0.9466349482536316,0.1451157182455063,0.7444211840629578,0.7343984246253967,1.1856024265289307,0.2983226180076599
99,0.9468157291412354,0.14470365643501282,0.7526298761367798,0.7312447428703308,1.2077600955963135,0.3033069968223572
