epoch,accuracy,loss,val_accuracy,val_loss
0,0.8080093264579773,0.5644791722297668,0.4765686094760895,2.010064125061035
1,0.8098999261856079,0.5649550557136536,0.479714959859848,2.0003228187561035
2,0.8244873285293579,0.5339325070381165,0.4825424253940582,1.9924472570419312
3,0.8252609372138977,0.5292735695838928,0.4850967526435852,1.9859542846679688
4,0.8247970342636108,0.5368916392326355,0.48760986328125,1.9803953170776367
5,0.817456066608429,0.5442736744880676,0.4900192320346832,1.9750525951385498
6,0.8303985595703125,0.5197027921676636,0.4920242428779602,1.9702898263931274
7,0.8207901120185852,0.5409964323043823,0.493722528219223,1.9667646884918213
8,0.814361572265625,0.5606590509414673,0.4950317442417145,1.9639543294906616
9,0.8237518072128296,0.535932183265686,0.4961441159248352,1.961643934249878
10,0.82861328125,0.5332983732223511,0.49716949462890625,1.9601367712020874
11,0.8159087896347046,0.5497511625289917,0.49795228242874146,1.9595544338226318
12,0.826739490032196,0.528403103351593,0.49888306856155396,1.9584977626800537
13,0.8277908563613892,0.5268659591674805,0.4994247555732727,1.9582183361053467
14,0.8244460821151733,0.5351957082748413,0.4999893307685852,1.9584509134292603
15,0.8209457397460938,0.5407782793045044,0.500500500202179,1.9587218761444092
16,0.8277679681777954,0.5260998010635376,0.5008605718612671,1.9593461751937866
17,0.829833984375,0.5261536240577698,0.5011504888534546,1.9603286981582642
18,0.8231918215751648,0.5282360315322876,0.501177966594696,1.9614824056625366
19,0.8300857543945312,0.5210699439048767,0.5012741088867188,1.9624077081680298
20,0.8325027227401733,0.5151793360710144,0.5014053583145142,1.9639759063720703
21,0.8119049072265625,0.5542762875556946,0.5015518069267273,1.9658193588256836
22,0.8152664303779602,0.5430771112442017,0.5015365481376648,1.9681823253631592
23,0.8255340456962585,0.5302160382270813,0.5015884637832642,1.9706261157989502
24,0.8231338262557983,0.5397537350654602,0.5017074346542358,1.973093032836914
25,0.8226043581962585,0.5325660705566406,0.5017608404159546,1.9750804901123047
26,0.8280975222587585,0.5196694731712341,0.5018173456192017,1.9773591756820679
27,0.8230560421943665,0.5381891131401062,0.5018951296806335,1.979543685913086
28,0.8182052373886108,0.5394617319107056,0.5017486810684204,1.9818016290664673
29,0.8251129388809204,0.5326377153396606,0.5016128420829773,1.9845024347305298
30,0.8376525640487671,0.5056387782096863,0.5013900995254517,1.9871832132339478
31,0.8317306637763977,0.5186172723770142,0.5013381838798523,1.9898707866668701
32,0.8228057622909546,0.5312191247940063,0.5013229250907898,1.992469072341919
33,0.8279388546943665,0.5278484225273132,0.5012405514717102,1.9945873022079468
34,0.8216354250907898,0.538817286491394,0.5011672973632812,1.9970557689666748
35,0.8256546258926392,0.5311009287834167,0.5010833740234375,1.9992313385009766
36,0.829821765422821,0.5268232822418213,0.5011138916015625,2.0015950202941895
37,0.819091796875,0.5465825796127319,0.500964343547821,2.0042996406555176
38,0.8208175897598267,0.5443121790885925,0.5008621215820312,2.006753921508789
39,0.8306549191474915,0.5194458365440369,0.5007888674736023,2.008632183074951
40,0.8259323239326477,0.5263837575912476,0.5006164312362671,2.0115509033203125
41,0.8302749395370483,0.5193167924880981,0.500506579875946,2.0137295722961426
42,0.8133605718612671,0.5445970892906189,0.500445544719696,2.0164432525634766
43,0.8250442743301392,0.5233639478683472,0.5002883672714233,2.0184974670410156
44,0.8240264654159546,0.5316208600997925,0.5001068115234375,2.021120309829712
45,0.81927490234375,0.546154797077179,0.5000213384628296,2.0232346057891846
46,0.8324386477470398,0.5197701454162598,0.5000335574150085,2.0249860286712646
47,0.8101699948310852,0.5561760663986206,0.4998611509799957,2.027570962905884
48,0.8254043459892273,0.5326946377754211,0.49971312284469604,2.0291247367858887
49,0.823010265827179,0.5394880175590515,0.49959564208984375,2.0303843021392822
