epoch,accuracy,loss,val_accuracy,val_loss
0,0.9114044308662415,0.06301108747720718,0.4184005856513977,0.3045366406440735
1,0.9204238653182983,0.061857305467128754,0.42524415254592896,0.2947372496128082
2,0.9187164306640625,0.06200291961431503,0.43023681640625,0.2858780324459076
3,0.9181014895439148,0.06209208816289902,0.4331527650356293,0.2781215310096741
4,0.919482409954071,0.061969537287950516,0.435586541891098,0.27092233300209045
5,0.919323742389679,0.061968982219696045,0.43723297119140625,0.2647170424461365
6,0.9220992922782898,0.0618027038872242,0.4385421872138977,0.25878480076789856
7,0.9195159673690796,0.062026094645261765,0.4395599365234375,0.2535346448421478
8,0.9219726324081421,0.06176496669650078,0.4404739439487457,0.2486238032579422
9,0.9201141595840454,0.06200217455625534,0.44154661893844604,0.24444210529327393
10,0.9199203252792358,0.06198825687170029,0.44259339570999146,0.24032330513000488
11,0.917803943157196,0.06227649375796318,0.4435104429721832,0.23680853843688965
12,0.9212478399276733,0.061821967363357544,0.4443725645542145,0.2333856076002121
13,0.9214614629745483,0.06159500032663345,0.44532012939453125,0.2301630973815918
14,0.9204513430595398,0.06192557141184807,0.44585418701171875,0.2273419201374054
15,0.9164870977401733,0.06222495436668396,0.446664422750473,0.2249191701412201
16,0.9200668334960938,0.06212400272488594,0.4476165771484375,0.22233304381370544
17,0.9232803583145142,0.06152082607150078,0.4482879638671875,0.22000758349895477
18,0.922070324420929,0.061743658035993576,0.4489684998989105,0.21794910728931427
19,0.9189590215682983,0.06225362420082092,0.4500412046909332,0.21590058505535126
20,0.9211532473564148,0.06198245286941528,0.4509902894496918,0.21414045989513397
21,0.9212814569473267,0.06163356453180313,0.4520156979560852,0.21236328780651093
22,0.9198364019393921,0.06218605488538742,0.4524185061454773,0.2108381986618042
23,0.9204300045967102,0.06176600977778435,0.4531707763671875,0.2093009650707245
24,0.9227401614189148,0.061545006930828094,0.4536285400390625,0.20794756710529327
25,0.9230377078056335,0.06148902326822281,0.45373231172561646,0.20681539177894592
26,0.9213531613349915,0.06161348149180412,0.4543929994106293,0.20557591319084167
27,0.9188522100448608,0.06203962489962578,0.454904168844223,0.2044532746076584
28,0.9229949712753296,0.06161367893218994,0.45512694120407104,0.20353302359580994
29,0.9227050542831421,0.061587847769260406,0.4554305970668793,0.20255307853221893
30,0.9213424921035767,0.06167412921786308,0.45579832792282104,0.20160076022148132
31,0.9210159182548523,0.06169908121228218,0.45642852783203125,0.20073774456977844
32,0.9223251342773438,0.061684947460889816,0.45675355195999146,0.19999650120735168
33,0.9228866696357727,0.061542510986328125,0.4569458067417145,0.19933514297008514
34,0.9239867925643921,0.061302900314331055,0.457122802734375,0.19865769147872925
35,0.9208404421806335,0.061732757836580276,0.45757752656936646,0.19811765849590302
36,0.9212600588798523,0.061796169728040695,0.4577804505825043,0.19746792316436768
37,0.9237502813339233,0.061499010771512985,0.457785040140152,0.196925550699234
38,0.9199722409248352,0.061801254749298096,0.45816802978515625,0.19636765122413635
39,0.9213730096817017,0.061733178794384,0.4578918516635895,0.19601550698280334
40,0.9232330322265625,0.06147078424692154,0.4579940736293793,0.19554197788238525
41,0.9206069707870483,0.06181924417614937,0.4581237733364105,0.19509461522102356
42,0.919207751750946,0.061903197318315506,0.45886534452438354,0.1944645196199417
43,0.9213424921035767,0.06171610206365585,0.45915526151657104,0.19403748214244843
44,0.9240264892578125,0.06131461262702942,0.4594680666923523,0.19364777207374573
45,0.9221786260604858,0.061644621193408966,0.4599365293979645,0.193210169672966
46,0.9217422604560852,0.0617823600769043,0.4598541259765625,0.19295471906661987
47,0.9197845458984375,0.06192206218838692,0.46014100313186646,0.19265231490135193
48,0.924755871295929,0.061354298144578934,0.460073858499527,0.1923833191394806
49,0.923321545124054,0.06145594269037247,0.4601898193359375,0.19216659665107727
