epoch,accuracy,loss,one_hot_mean_io_u,val_accuracy,val_loss,val_one_hot_mean_io_u
21,0.8735531568527222,0.39396488666534424,0.35108840465545654,0.7356323599815369,0.8667789697647095,0.24640269577503204
22,0.8740411996841431,0.39256027340888977,0.3538714647293091,0.6285272240638733,0.9135726690292358,0.22147563099861145
23,0.8757431507110596,0.3843591809272766,0.36050671339035034,0.8112173080444336,0.5931391716003418,0.2952367663383484
24,0.8810862898826599,0.3682222366333008,0.36822062730789185,0.49208346009254456,1.5860615968704224,0.1871514767408371
25,0.8821412920951843,0.3650115430355072,0.37125247716903687,0.8074811100959778,0.6236966252326965,0.2778441309928894
26,0.8807030320167542,0.3660181164741516,0.3732307553291321,0.8105466961860657,0.6087387800216675,0.27711158990859985
27,0.8833824396133423,0.35967037081718445,0.38297462463378906,0.8474182486534119,0.516038715839386,0.30686473846435547
28,0.8879189491271973,0.3437690734863281,0.3870389759540558,0.8087731599807739,0.5940221548080444,0.28077563643455505
29,0.8831622004508972,0.3574797213077545,0.3798637390136719,0.7645552158355713,0.7555686235427856,0.25428274273872375
30,0.8904391527175903,0.3358559310436249,0.4030214250087738,0.8596720099449158,0.4633421003818512,0.3269423246383667
31,0.8936700224876404,0.32328903675079346,0.41151565313339233,0.8562014698982239,0.47745251655578613,0.3124772608280182
32,0.8942296504974365,0.31990888714790344,0.41009384393692017,0.7296165823936462,0.7507542371749878,0.2657729387283325
33,0.8946436643600464,0.32091024518013,0.4102168679237366,0.8273244500160217,0.5763987302780151,0.2921895980834961
34,0.898454487323761,0.3097963333129883,0.42156845331192017,0.8524880409240723,0.5019481182098389,0.32117563486099243
35,0.901455283164978,0.2990269958972931,0.4272995889186859,0.8118947148323059,0.6460514068603516,0.28233903646469116
36,0.8988584876060486,0.3071620762348175,0.42633381485939026,0.7964460849761963,0.7027307152748108,0.26386767625808716
37,0.9013228416442871,0.2980755567550659,0.4335523247718811,0.5729197263717651,1.2864091396331787,0.20205867290496826
38,0.9060587882995605,0.2831640839576721,0.4504931569099426,0.8598427772521973,0.45015713572502136,0.34245383739471436
39,0.9086519479751587,0.2747064530849457,0.46685537695884705,0.8412514328956604,0.5412675738334656,0.30254754424095154
40,0.899005115032196,0.30631887912750244,0.43422380089759827,0.7859535813331604,0.6495163440704346,0.300715833902359
41,0.8963261246681213,0.3123783469200134,0.42442193627357483,0.6798083186149597,0.8215400576591492,0.2731555700302124
42,0.9067312479019165,0.27912911772727966,0.4521201252937317,0.8447758555412292,0.5014867782592773,0.3168795704841614
43,0.9116908311843872,0.263746440410614,0.4694806635379791,0.8576899170875549,0.46199527382850647,0.33842846751213074
44,0.9125023484230042,0.260150283575058,0.4717720150947571,0.861234724521637,0.4584027826786041,0.33367985486984253
45,0.9124020338058472,0.2606182098388672,0.4747139811515808,0.8607701659202576,0.46309372782707214,0.3369162082672119
46,0.9139383435249329,0.25373169779777527,0.482233464717865,0.8636308312416077,0.4600299000740051,0.3441963791847229
47,0.9164333939552307,0.24668410420417786,0.4925966262817383,0.8516762256622314,0.4966525435447693,0.33538001775741577
48,0.9182248711585999,0.24334284663200378,0.5065961480140686,0.8577730059623718,0.4950990676879883,0.3364526331424713
49,0.9137862920761108,0.2580290734767914,0.4939518868923187,0.7928861379623413,0.6774757504463196,0.28878384828567505
50,0.9087331891059875,0.27144408226013184,0.46854719519615173,0.8482980728149414,0.509440541267395,0.3327234089374542
51,0.9188244938850403,0.23906202614307404,0.5091269016265869,0.8595326542854309,0.4658881723880768,0.3544316291809082
52,0.9207872748374939,0.23281709849834442,0.5128690600395203,0.856819212436676,0.4652858376502991,0.3543846011161804
53,0.9212267398834229,0.2304704338312149,0.5141047239303589,0.8556531071662903,0.5043298006057739,0.3407050669193268
54,0.9228615164756775,0.22646130621433258,0.5166295766830444,0.8578943014144897,0.4773472845554352,0.3559662699699402
55,0.924028217792511,0.22247804701328278,0.5359839200973511,0.8593813180923462,0.4750424921512604,0.34597137570381165
56,0.9268428683280945,0.21401500701904297,0.5388375520706177,0.8554074168205261,0.5015066266059875,0.3411328196525574
57,0.928512692451477,0.2076527625322342,0.5384775996208191,0.8683797121047974,0.47090086340904236,0.3660224378108978
58,0.9306086897850037,0.20421355962753296,0.5517939925193787,0.8580372929573059,0.4949652850627899,0.3497200906276703
59,0.9324013590812683,0.19590097665786743,0.5614014863967896,0.8691616058349609,0.46416935324668884,0.3666146397590637
60,0.9328692555427551,0.19463776051998138,0.5700343251228333,0.8634459972381592,0.4839359521865845,0.36912599205970764
61,0.9330118298530579,0.19622251391410828,0.5490443110466003,0.8542477488517761,0.5194043517112732,0.3448198735713959
62,0.9366744160652161,0.18433628976345062,0.5900357961654663,0.681551992893219,0.810021698474884,0.3172977566719055
63,0.9348925948143005,0.18860232830047607,0.5752712488174438,0.8515623211860657,0.5242703557014465,0.3365423381328583
64,0.9279347658157349,0.20933593809604645,0.5546938180923462,0.8210871815681458,0.6371352076530457,0.30134838819503784
65,0.9266430735588074,0.21577304601669312,0.541430652141571,0.8612461090087891,0.48561257123947144,0.3562445640563965
66,0.9377614259719849,0.18256929516792297,0.5783427953720093,0.8737550973892212,0.4341834485530853,0.37373408675193787
67,0.9385161995887756,0.17815804481506348,0.5815857648849487,0.7510241866111755,0.7000971436500549,0.3343196511268616
68,0.9401532411575317,0.17383958399295807,0.6087588667869568,0.8672021627426147,0.48827800154685974,0.3604641258716583
69,0.9432851672172546,0.16460959613323212,0.6075460910797119,0.8745222091674805,0.4533884525299072,0.37350228428840637
70,0.945447564125061,0.15731218457221985,0.6207782030105591,0.7641174793243408,0.69287109375,0.33180513978004456
71,0.9467918872833252,0.15341591835021973,0.620071291923523,0.8666101098060608,0.5028778910636902,0.3606101870536804
72,0.9484444260597229,0.14987383782863617,0.6409071683883667,0.8700284361839294,0.5042499899864197,0.373064249753952
73,0.9492014646530151,0.14615227282047272,0.632262110710144,0.8592712879180908,0.4983523488044739,0.3736896216869354
74,0.9457578659057617,0.15597353875637054,0.6241861581802368,0.8726379871368408,0.48034045100212097,0.3836214542388916
75,0.9456987380981445,0.15713591873645782,0.6223546862602234,0.550845205783844,1.8932859897613525,0.2593538463115692
76,0.9420733451843262,0.166502445936203,0.599988579750061,0.8702597618103027,0.4910137355327606,0.3646237254142761
77,0.9491501450538635,0.14679503440856934,0.6339188814163208,0.8727043867111206,0.5019841194152832,0.3621627688407898
78,0.9497061967849731,0.14534248411655426,0.6399712562561035,0.8548189401626587,0.5631601810455322,0.3591849207878113
79,0.9517066478729248,0.14015933871269226,0.6519178152084351,0.8599660992622375,0.5625417828559875,0.3593430519104004
80,0.9533354043960571,0.13373473286628723,0.6622259616851807,0.8747831583023071,0.4914071559906006,0.3814029395580292
81,0.9550874829292297,0.12913531064987183,0.673994243144989,0.8561009764671326,0.5587775707244873,0.3727506995201111
82,0.9569562673568726,0.12396111339330673,0.6680171489715576,0.8642200231552124,0.5152895450592041,0.36214974522590637
83,0.957413375377655,0.12257156521081924,0.6775091290473938,0.8766146302223206,0.49324464797973633,0.3812580108642578
84,0.9571498036384583,0.12266035377979279,0.684973418712616,0.6493260264396667,1.1628397703170776,0.31799885630607605
85,0.9563890099525452,0.12497767806053162,0.692741334438324,0.8743394017219543,0.512232780456543,0.3558046817779541
86,0.9512616395950317,0.14079657196998596,0.6547172665596008,0.8342916965484619,0.6766246557235718,0.3343667685985565
87,0.9456571936607361,0.15799106657505035,0.6212571859359741,0.8595297336578369,0.5769500732421875,0.35384678840637207
88,0.9553605318069458,0.12952180206775665,0.6581059098243713,0.8638928532600403,0.5137768983840942,0.37183254957199097
89,0.9584180116653442,0.11922036856412888,0.6816392540931702,0.8746027946472168,0.48019808530807495,0.3953991234302521
90,0.9589623212814331,0.11798238754272461,0.6803646683692932,0.8684403896331787,0.5253689289093018,0.3898124396800995
91,0.9617409110069275,0.10960189253091812,0.7072387933731079,0.8800859451293945,0.48733121156692505,0.40298861265182495
92,0.9626954197883606,0.1071341410279274,0.6945357322692871,0.8736537098884583,0.5344597697257996,0.3705081343650818
93,0.9518124461174011,0.14019575715065002,0.6429839134216309,0.8624215126037598,0.5260891914367676,0.3664044141769409
94,0.9587567448616028,0.11786029487848282,0.6915110349655151,0.8777473568916321,0.503638744354248,0.3908277153968811
95,0.9617952704429626,0.10917223989963531,0.6924713850021362,0.8755248188972473,0.5369817018508911,0.3887394070625305
96,0.9651625156402588,0.099065400660038,0.7323259711265564,0.8683682680130005,0.538200318813324,0.38259539008140564
97,0.9556661248207092,0.1298150271177292,0.6798318028450012,0.8407750129699707,0.6392300724983215,0.3405334949493408
98,0.9393472671508789,0.179706409573555,0.5875173807144165,0.8733388185501099,0.5348900556564331,0.37925004959106445
99,0.9537899494171143,0.13489508628845215,0.6487236022949219,0.8729801177978516,0.4945867657661438,0.39487332105636597
