epoch,accuracy,loss,val_accuracy,val_loss
0,0.8935943841934204,0.06713347882032394,0.4506820738315582,0.21353352069854736
1,0.8629363775253296,0.07123526185750961,0.4194580018520355,0.2239251583814621
2,0.8587005734443665,0.07208369672298431,0.40248870849609375,0.2867806851863861
3,0.8770751953125,0.06847216188907623,0.3976150453090668,0.3099908232688904
4,0.8886276483535767,0.06733115762472153,0.4512222409248352,0.31146079301834106
5,0.8866424560546875,0.06654255092144012,0.45659637451171875,0.2933475077152252
6,0.8975723385810852,0.06546710431575775,0.4377395510673523,0.2764696478843689
7,0.910815417766571,0.06346137821674347,0.4023376405239105,0.26511350274086
8,0.9181137084960938,0.06251492351293564,0.4486221373081207,0.2519253194332123
9,0.920764148235321,0.06206416338682175,0.44513702392578125,0.22499637305736542
10,0.9279861450195312,0.060772188007831573,0.4745346009731293,0.22358563542366028
11,0.9266387820243835,0.06097906827926636,0.45050048828125,0.22415247559547424
12,0.9344009160995483,0.05975902080535889,0.46784669160842896,0.21142609417438507
13,0.9317779541015625,0.06005934625864029,0.458395391702652,0.22061732411384583
14,0.9354354739189148,0.059398848563432693,0.48637086153030396,0.2111947238445282
15,0.938549816608429,0.05905453488230705,0.44537657499313354,0.2131618708372116
16,0.9370986819267273,0.05926705524325371,0.4685684144496918,0.2056959867477417
17,0.9387344121932983,0.0590629056096077,0.4731338620185852,0.20467409491539001
18,0.9360412359237671,0.059253741055727005,0.4555374085903168,0.20461836457252502
19,0.9383697509765625,0.059026338160037994,0.4775146543979645,0.20791736245155334
20,0.9347427487373352,0.059421099722385406,0.43784332275390625,0.20013728737831116
21,0.9340316653251648,0.059567760676145554,0.4708099365234375,0.1986960470676422
22,0.935864269733429,0.05936043709516525,0.472116082906723,0.20612499117851257
23,0.9401962161064148,0.058767251670360565,0.4750228822231293,0.19741535186767578
24,0.9356750249862671,0.059429872781038284,0.47154539823532104,0.19667942821979523
25,0.9346343874931335,0.05926690623164177,0.4884139895439148,0.2045196294784546
26,0.935955822467804,0.059220463037490845,0.4579528868198395,0.1958165168762207
27,0.9335387945175171,0.05961541458964348,0.4717880189418793,0.2026863545179367
28,0.9317337274551392,0.05986868590116501,0.44453734159469604,0.20714059472084045
29,0.9315902590751648,0.059752531349658966,0.4668411314487457,0.21682091057300568
30,0.9371734857559204,0.059102050960063934,0.47856444120407104,0.19507434964179993
31,0.93792724609375,0.05893104523420334,0.4519149661064148,0.20830433070659637
32,0.9382308721542358,0.05873439460992813,0.4498733580112457,0.22169199585914612
33,0.9402755498886108,0.05848371982574463,0.4390853941440582,0.20546624064445496
34,0.9422103762626648,0.05821249634027481,0.47827911376953125,0.20072373747825623
35,0.9373763799667358,0.058824412524700165,0.4400955140590668,0.21247558295726776
36,0.9256149530410767,0.06104686111211777,0.432058721780777,0.2221667468547821
37,0.9138382077217102,0.06309014558792114,0.44365692138671875,0.2241998016834259
38,0.9033905267715454,0.06449785083532333,0.4549392759799957,0.2232983559370041
39,0.8997909426689148,0.06451340764760971,0.37945252656936646,0.24387530982494354
40,0.912060558795929,0.06292486935853958,0.46277618408203125,0.2509171962738037
41,0.903179943561554,0.06427790224552155,0.3508804440498352,0.298855185508728
42,0.8814102411270142,0.06801702082157135,0.3892837464809418,0.24028745293617249
43,0.8535019159317017,0.07182665914297104,0.3405517637729645,0.3435879647731781
44,0.8376785516738892,0.07298354804515839,0.37079620361328125,0.3866020143032074
45,0.871874988079071,0.06925741583108902,0.3533691465854645,0.3912421762943268
46,0.8696014285087585,0.06958534568548203,0.2859130799770355,0.46468549966812134
47,0.881085216999054,0.06764991581439972,0.27239686250686646,0.36839184165000916
48,0.8993118405342102,0.06530258059501648,0.364785760641098,0.3443933427333832
49,0.9061630368232727,0.0638335794210434,0.4106201231479645,0.31567707657814026
