epoch,accuracy,loss,val_accuracy,val_loss
0,0.6815134882926941,1.2345136404037476,0.2942013144493103,5.146858215332031
1,0.7018517255783081,1.004747986793518,0.331695556640625,7.533979415893555
2,0.7047458291053772,0.9440224766731262,0.29022216796875,11.525674819946289
3,0.7288615107536316,0.8377072811126709,0.2763790488243103,10.412811279296875
4,0.7425113320350647,0.8240500688552856,0.2551286518573761,12.058755874633789
5,0.7532517910003662,0.787756085395813,0.2554948627948761,21.19873809814453
6,0.7616797685623169,0.7382262349128723,0.2670339047908783,20.707307815551758
7,0.75543212890625,0.7474773526191711,0.3178812563419342,16.531822204589844
8,0.8043297529220581,0.6266046166419983,0.3875139057636261,11.312973976135254
9,0.7827097773551941,0.6763019561767578,0.4048190712928772,6.685327529907227
10,0.792205810546875,0.6582607626914978,0.4171346127986908,5.235116958618164
11,0.7930823564529419,0.638879120349884,0.4235585629940033,4.135242938995361
12,0.8112843632698059,0.6018018126487732,0.4267221987247467,3.3940818309783936
13,0.8213619589805603,0.5711497068405151,0.4540473222732544,2.94994854927063
14,0.8056572675704956,0.6046507358551025,0.4521891176700592,2.834275484085083
15,0.82794189453125,0.5467156171798706,0.4452972412109375,2.7986791133880615
16,0.8345557451248169,0.5252495408058167,0.4441291093826294,2.686915874481201
17,0.8244255781173706,0.5597301125526428,0.4368387758731842,2.713972806930542
18,0.8111945390701294,0.5893173217773438,0.4488423764705658,2.4664664268493652
19,0.825439453125,0.5461499691009521,0.4482591450214386,2.364506721496582
20,0.8415595293045044,0.5091422200202942,0.4526604413986206,2.378115177154541
21,0.8403235673904419,0.5125938653945923,0.4540303647518158,2.220407247543335
22,0.8434651494026184,0.5076667070388794,0.4727037250995636,2.0900068283081055
23,0.8454691767692566,0.4990558624267578,0.4758249819278717,2.1016576290130615
24,0.8345828652381897,0.5328555703163147,0.4681311845779419,2.0114588737487793
25,0.8611077070236206,0.45940542221069336,0.4603915810585022,2.067732572555542
26,0.8457065224647522,0.48916974663734436,0.4653879702091217,2.0741758346557617
27,0.8559129238128662,0.46400102972984314,0.4668375551700592,2.0578014850616455
28,0.8556959629058838,0.45719432830810547,0.4806060791015625,1.9742352962493896
29,0.8525458574295044,0.47351253032684326,0.4900292158126831,1.9515715837478638
30,0.8428480625152588,0.5026971101760864,0.48175048828125,1.9015129804611206
31,0.8632100224494934,0.4349811375141144,0.4529401957988739,1.9540464878082275
32,0.8583492636680603,0.4645267128944397,0.4293484091758728,2.0085976123809814
33,0.8480784296989441,0.4820016622543335,0.4547119140625,1.9374580383300781
34,0.8579609990119934,0.4486541748046875,0.4878065288066864,1.832560658454895
35,0.8588883876800537,0.4446433484554291,0.4557291567325592,1.9188847541809082
36,0.8552873134613037,0.4511549174785614,0.4377678632736206,1.897377848625183
37,0.861663818359375,0.44355523586273193,0.4587537944316864,1.8444044589996338
38,0.8715193271636963,0.4181870222091675,0.4430982768535614,1.9949578046798706
39,0.8611941933631897,0.44593101739883423,0.4427236020565033,2.008378028869629
40,0.8710988163948059,0.416400283575058,0.4542287290096283,1.9507272243499756
41,0.8744693398475647,0.4055173993110657,0.4543846845626831,1.9542841911315918
42,0.8731163740158081,0.4105466902256012,0.4742330014705658,1.8534210920333862
43,0.8671586513519287,0.4180983901023865,0.4886847734451294,1.8384634256362915
44,0.8758952021598816,0.4004659354686737,0.5100657343864441,1.7406859397888184
45,0.8564521074295044,0.45305994153022766,0.4860076904296875,1.7111960649490356
46,0.8792130947113037,0.39205658435821533,0.4250522255897522,1.9738426208496094
47,0.8679775595664978,0.4279533624649048,0.4560886025428772,1.9101238250732422
48,0.8877953290939331,0.37026506662368774,0.4760928750038147,1.901242971420288
49,0.8856337070465088,0.3717474341392517,0.4450547993183136,2.073023557662964
