epoch,accuracy,loss,val_accuracy,val_loss
0,0.8846378326416016,0.3740079700946808,0.21578025817871094,8.750656127929688
1,0.8802433013916016,0.38753801584243774,0.22218704223632812,8.769031524658203
2,0.8833541870117188,0.36630767583847046,0.23889541625976562,8.660701751708984
3,0.8672218322753906,0.4218693971633911,0.23916053771972656,8.544153213500977
4,0.9039173126220703,0.310985267162323,0.24828147888183594,8.436220169067383
5,0.8941650390625,0.34981536865234375,0.22975730895996094,8.694896697998047
6,0.8589591979980469,0.447261780500412,0.23222923278808594,8.616767883300781
7,0.8991107940673828,0.32544130086898804,0.2493572235107422,8.327775955200195
8,0.8879470825195312,0.3609209358692169,0.2464313507080078,8.268692016601562
9,0.8951988220214844,0.3315736651420593,0.24947547912597656,8.094427108764648
10,0.8854255676269531,0.3683245778083801,0.2401103973388672,8.239214897155762
11,0.8880615234375,0.3606473207473755,0.24983596801757812,8.089044570922852
12,0.8988056182861328,0.33250561356544495,0.25246620178222656,8.095686912536621
13,0.8704547882080078,0.4167022705078125,0.24099159240722656,8.061969757080078
14,0.8864536285400391,0.36877816915512085,0.25582313537597656,7.946434497833252
15,0.8984088897705078,0.3291560113430023,0.24971961975097656,7.994500160217285
16,0.8647594451904297,0.41869333386421204,0.2480640411376953,7.725869178771973
17,0.8882541656494141,0.35823723673820496,0.2490863800048828,7.874539375305176
18,0.8962192535400391,0.33590543270111084,0.2469615936279297,7.858731269836426
19,0.8809261322021484,0.3789433240890503,0.2519817352294922,7.760575294494629
20,0.8967666625976562,0.3285225033760071,0.24734115600585938,7.626259803771973
21,0.8880424499511719,0.35757967829704285,0.24789810180664062,7.7061381340026855
22,0.8811473846435547,0.37529176473617554,0.24196434020996094,7.65639591217041
23,0.8910923004150391,0.3506694436073303,0.24258041381835938,7.697137832641602
24,0.8864593505859375,0.3582179546356201,0.2522716522216797,7.548202037811279
25,0.8932819366455078,0.34173721075057983,0.24179649353027344,7.429136276245117
26,0.9001140594482422,0.3250877261161804,0.2361316680908203,7.458250045776367
27,0.8825016021728516,0.3709591031074524,0.2367534637451172,7.506853103637695
28,0.8841037750244141,0.3700020909309387,0.2456645965576172,7.396467685699463
29,0.8774299621582031,0.38842034339904785,0.24924659729003906,7.213186264038086
30,0.8930606842041016,0.336868554353714,0.24464035034179688,7.166012287139893
31,0.8850593566894531,0.36350637674331665,0.2399311065673828,7.1851725578308105
32,0.8876838684082031,0.3543163537979126,0.2540550231933594,6.877652645111084
33,0.9072170257568359,0.2972114682197571,0.25469970703125,7.097554683685303
34,0.8931465148925781,0.34977439045906067,0.25945281982421875,6.866921424865723
35,0.8971996307373047,0.33383214473724365,0.2557964324951172,6.977273941040039
36,0.8870086669921875,0.363711416721344,0.25946998596191406,6.793065071105957
37,0.8862476348876953,0.3608097732067108,0.2677783966064453,6.56773567199707
38,0.8975429534912109,0.3319840431213379,0.2657032012939453,6.59160041809082
39,0.8767185211181641,0.3961087763309479,0.26729774475097656,6.513320446014404
40,0.8668479919433594,0.4351203441619873,0.2732257843017578,6.366745948791504
41,0.8929176330566406,0.3475574851036072,0.2686443328857422,6.44144344329834
42,0.8869132995605469,0.36418694257736206,0.2681770324707031,6.358059406280518
43,0.8828201293945312,0.38642752170562744,0.2691993713378906,6.353638648986816
44,0.8865451812744141,0.36967459321022034,0.2643089294433594,6.214962005615234
45,0.8926830291748047,0.3437215983867645,0.2777519226074219,6.09107780456543
46,0.8889999389648438,0.35888171195983887,0.2611579895019531,6.154812335968018
