epoch,accuracy,loss,one_hot_mean_io_u,val_accuracy,val_loss,val_one_hot_mean_io_u
26,0.8668239116668701,0.4056534171104431,0.3741859495639801,0.8333288431167603,0.551323413848877,0.3398752808570862
27,0.8606367111206055,0.42648211121559143,0.3651106357574463,0.838655412197113,0.5453065633773804,0.33677712082862854
28,0.8725523352622986,0.38559895753860474,0.39132896065711975,0.8408626914024353,0.5145221948623657,0.3503738045692444
29,0.8707400560379028,0.38988229632377625,0.3898508846759796,0.8348462581634521,0.5463477373123169,0.3474665880203247
30,0.8767662048339844,0.3729724884033203,0.4048381447792053,0.8417261242866516,0.5210824608802795,0.34671634435653687
31,0.8742660284042358,0.38225317001342773,0.3971615135669708,0.8481342196464539,0.5063679218292236,0.3552897572517395
32,0.8803229331970215,0.36106571555137634,0.41299867630004883,0.847564697265625,0.5294439792633057,0.3471614718437195
33,0.8819885849952698,0.35647809505462646,0.4152829051017761,0.8459812998771667,0.5101619958877563,0.36224642395973206
34,0.8787363171577454,0.3635970652103424,0.4043855667114258,0.8369000554084778,0.523744523525238,0.3468848764896393
35,0.884036123752594,0.34717801213264465,0.42746472358703613,0.7493470907211304,0.7436550259590149,0.32119882106781006
36,0.8877490758895874,0.33493077754974365,0.4434645175933838,0.8365734219551086,0.5382667183876038,0.34517180919647217
37,0.8887526392936707,0.3301987051963806,0.43844538927078247,0.8117558360099792,0.687838613986969,0.3260903060436249
38,0.8875564336776733,0.33352988958358765,0.44197940826416016,0.8381632566452026,0.5334643125534058,0.3627111613750458
39,0.8914390802383423,0.32377228140830994,0.45015278458595276,0.8505540490150452,0.49742257595062256,0.37572672963142395
40,0.8956353664398193,0.30986690521240234,0.45645684003829956,0.8452547788619995,0.4980894923210144,0.3805292248725891
41,0.900249183177948,0.29501014947891235,0.4745151996612549,0.8583651185035706,0.4813991189002991,0.38184142112731934
42,0.9024769067764282,0.28958019614219666,0.48118147253990173,0.84588623046875,0.5178145170211792,0.37521058320999146
43,0.9040824174880981,0.28308627009391785,0.4911775588989258,0.8441977500915527,0.5198568105697632,0.37711507081985474
44,0.9008671045303345,0.2951796054840088,0.4750499725341797,0.8507379293441772,0.4964333474636078,0.3734852969646454
45,0.9046533107757568,0.27995020151138306,0.4931987226009369,0.8409921526908875,0.523718535900116,0.37912118434906006
46,0.9067404270172119,0.2725015878677368,0.4962903559207916,0.8383958339691162,0.5668981671333313,0.36074528098106384
47,0.9065827131271362,0.2749846875667572,0.5017906427383423,0.8400411605834961,0.5443135499954224,0.36691659688949585
48,0.9125017523765564,0.2573102116584778,0.5205802321434021,0.8430265188217163,0.5300844311714172,0.3774625360965729
49,0.9154428839683533,0.24857810139656067,0.543495774269104,0.8470022678375244,0.5259609818458557,0.3898663818836212
50,0.9185672998428345,0.23964223265647888,0.5450267791748047,0.8557330965995789,0.5121389031410217,0.38559460639953613
51,0.9104605317115784,0.26274120807647705,0.5117132067680359,0.8550290465354919,0.5191080570220947,0.3804352879524231
52,0.9169511795043945,0.2439129799604416,0.5315121412277222,0.8586218953132629,0.48448458313941956,0.39955005049705505
53,0.922048032283783,0.22712597250938416,0.5504080653190613,0.8473455309867859,0.5273889303207397,0.3739805221557617
54,0.9238492250442505,0.22183068096637726,0.5615295171737671,0.8482129573822021,0.5470523834228516,0.3826896548271179
55,0.9256658554077148,0.217543363571167,0.5707906484603882,0.8364428877830505,0.5762694478034973,0.38202568888664246
56,0.9266360402107239,0.21391810476779938,0.5858842134475708,0.8581134676933289,0.5069409012794495,0.39362573623657227
57,0.9289717674255371,0.20694755017757416,0.5875559449195862,0.8464033603668213,0.5509227514266968,0.3934265971183777
58,0.9289417862892151,0.20657788217067719,0.5905551910400391,0.8475813269615173,0.5497674942016602,0.3899211287498474
59,0.9235653281211853,0.22325240075588226,0.5713772773742676,0.8357635140419006,0.6050946712493896,0.364116370677948
60,0.9280998706817627,0.20868533849716187,0.591366171836853,0.842192530632019,0.5659539103507996,0.3930066227912903
61,0.9350845217704773,0.18826130032539368,0.6201107501983643,0.8542597889900208,0.5262961387634277,0.3967330753803253
62,0.9312852025032043,0.19998200237751007,0.6062286496162415,0.8493337631225586,0.5686755180358887,0.3846800923347473
63,0.9284678101539612,0.20703019201755524,0.6092092394828796,0.8564032316207886,0.5437818765640259,0.39362093806266785
64,0.9322755932807922,0.19603842496871948,0.6167651414871216,0.8558483719825745,0.5412479639053345,0.3980777859687805
65,0.9384309649467468,0.17891556024551392,0.6488128900527954,0.8529846668243408,0.5571594834327698,0.39861151576042175
66,0.9324702620506287,0.19700224697589874,0.6007060408592224,0.6666427850723267,1.3003392219543457,0.2822716534137726
67,0.9309592843055725,0.20030248165130615,0.6034547090530396,0.8550223708152771,0.5210443139076233,0.4041152000427246
68,0.9398191571235657,0.1741131693124771,0.6475673913955688,0.8561700582504272,0.5369733572006226,0.39815840125083923
69,0.9431580901145935,0.16372527182102203,0.6697331666946411,0.8594347834587097,0.5379974842071533,0.3996468186378479
70,0.9451420903205872,0.15771567821502686,0.6797826886177063,0.8618897795677185,0.5276563763618469,0.4115053713321686
71,0.9461435675621033,0.15474353730678558,0.682019829750061,0.8487004637718201,0.5929824709892273,0.40025702118873596
72,0.9457463026046753,0.15562403202056885,0.6813458204269409,0.8597667813301086,0.5337145924568176,0.4159603714942932
73,0.9476661682128906,0.15054750442504883,0.6971597075462341,0.8560932874679565,0.5708686113357544,0.4019612669944763
74,0.946243941783905,0.1541140079498291,0.6864042282104492,0.856651246547699,0.5592036843299866,0.3999784588813782
75,0.949323832988739,0.14523108303546906,0.7162883281707764,0.8594847321510315,0.5616276264190674,0.4091722369194031
76,0.9495147466659546,0.14413855969905853,0.7138317823410034,0.8615061640739441,0.5523008108139038,0.4102368950843811
77,0.9486458897590637,0.14699040353298187,0.7018812298774719,0.8530481457710266,0.6190226674079895,0.38820213079452515
78,0.9390987157821655,0.17804495990276337,0.6559730768203735,0.7988104224205017,0.8384031057357788,0.33302929997444153
79,0.9171480536460876,0.2460429072380066,0.5571631193161011,0.8465280532836914,0.6207619309425354,0.3835172653198242
80,0.9394067525863647,0.17580488324165344,0.6551578640937805,0.8616867661476135,0.5109643340110779,0.4131830334663391
81,0.9491133689880371,0.14564886689186096,0.7108537554740906,0.8579877018928528,0.5439448356628418,0.4192190170288086
82,0.9527942538261414,0.13455688953399658,0.7357317209243774,0.85797518491745,0.5586856007575989,0.40607887506484985
83,0.9545577168464661,0.129255011677742,0.7450406551361084,0.8551831245422363,0.5677852630615234,0.40691155195236206
84,0.9549077153205872,0.1282127946615219,0.7566520571708679,0.8613689541816711,0.5763938426971436,0.4122825562953949
85,0.9561188817024231,0.1243196576833725,0.7616497278213501,0.8605278730392456,0.5930847525596619,0.40716806054115295
86,0.9564123153686523,0.12348425388336182,0.7665029764175415,0.8560624718666077,0.5996400713920593,0.41131505370140076
87,0.9569104909896851,0.12175464630126953,0.7695314288139343,0.8548586964607239,0.617904007434845,0.4140246510505676
88,0.9568876028060913,0.12158659845590591,0.7632355690002441,0.8597832918167114,0.6049014925956726,0.40889376401901245
89,0.9557039141654968,0.12518185377120972,0.7500855326652527,0.8601239323616028,0.6193462610244751,0.41348472237586975
90,0.9548947215080261,0.12823522090911865,0.7334005832672119,0.8475261926651001,0.6475189924240112,0.3928987979888916
91,0.9500871896743774,0.14319159090518951,0.6966305375099182,0.8560633659362793,0.6672114133834839,0.3965596854686737
92,0.9529635906219482,0.1335342824459076,0.7298755645751953,0.858482301235199,0.5929906964302063,0.3997584283351898
93,0.9571011066436768,0.12119371443986893,0.7683423161506653,0.85948646068573,0.6036639213562012,0.415234237909317
94,0.9586357474327087,0.11626200377941132,0.7756339311599731,0.8555771112442017,0.6231659650802612,0.4060437083244324
95,0.9589697122573853,0.11538955569267273,0.7895336151123047,0.8571942448616028,0.6134160161018372,0.41030722856521606
96,0.960577130317688,0.11041918396949768,0.7934966683387756,0.8525485992431641,0.6491380333900452,0.40581148862838745
97,0.9614503979682922,0.10790646821260452,0.8010209798812866,0.8527687191963196,0.6460986137390137,0.4044700562953949
98,0.9611423015594482,0.10821692645549774,0.79957115650177,0.8548417687416077,0.6565079092979431,0.4008643627166748
99,0.9561691284179688,0.12318634241819382,0.7741309404373169,0.8332943320274353,0.7324339747428894,0.384790301322937
